student_profile_id,question_text,pre_or_post,transcription_human,transcription_ai,transcription_human_normalized,transcription_ai_normalized,levenshtein_distance,levenshtein_normalized,char_similarity,word_error_rate,exact_match,score_human_total,ai_score_total,score_diff,score_diff_abs,grader_name
28352,This is Zara. She loves to draw. This is Faiz. He loves to build things.,post,This is Zara She loves to draw This is Faiz He loves to build this,This is zara she loves to draw this is faiz he loves to build this,this is zara she loves to draw this is faiz he loves to build this,this is zara she loves to draw this is faiz he loves to build this,0.0,0.0,1.0,0.0,True,28.0,16,-12.0,12.0,ali
31361,Come on. We can do it together.,post,Come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,9,-5.0,5.0,salman
31361,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,11,-1.0,1.0,salman
31361,This is Zara. She loves to draw. This is Faiz. He loves to build things.,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,0.0,0.0,1.0,0.0,True,30.0,16,-14.0,14.0,ali
28403,Come on. We can do it together.,pre,Come on Come on we can do it gether,Come on come on we can do it together,come on come on we can do it gether,come on come on we can do it together,2.0,0.05405405405405406,0.9459459459459459,0.1111111111111111,False,14.0,10,-4.0,4.0,salman
28403,Come on. We can do it together.,pre,Come own come on we can do it together,Come on come on we can do it together,come own come on we can do it together,come on come on we can do it together,1.0,0.02631578947368421,0.9736842105263158,0.1111111111111111,False,14.0,10,-4.0,4.0,semal
28403,It's locked. I can open it.,pre,It's lock I can aupen it,It's locked i can open it,its lock i can aupen it,its locked i can open it,4.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,False,10.0,11,1.0,1.0,anum
28403,This is Zara. She loves to draw. This is Faiz. He loves to build things.,pre,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz loves build build things,this is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz loves build build things,8.0,0.11764705882352941,0.8823529411764706,0.13333333333333333,False,29.0,11,-18.0,18.0,ali
28403,Come on. We can do it together.,post,come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,12,-2.0,2.0,salman
28403,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,12,0.0,0.0,salman
28403,This is Zara. She loves to draw. This is Faiz. He loves to build things.,post,This is Zara She love to draw This is Faiz He love to build things,This is zara she loves to draw this is faiz she he loves to build things,this is zara she love to draw this is faiz he love to build things,this is zara she loves to draw this is faiz she he loves to build things,6.0,0.08333333333333333,0.9166666666666666,0.2,False,30.0,17,-13.0,13.0,anum
28516,This is Zara. She loves to draw. This is Faiz. He loves to build things.,pre,This is Zara She loves to draw This is Faiz He love to build thing,This is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he love to build thing,this is zara she loves to draw this is faiz he loves to build things,2.0,0.029411764705882353,0.9705882352941176,0.13333333333333333,False,27.0,16,-11.0,11.0,ali
28516,Come on. We can do it together.,pre,come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,7,-7.0,7.0,salman
28516,It's locked. I can open it.,pre,It's lock I can open it,It's locked i can open it,its lock i can open it,its locked i can open it,2.0,0.08333333333333333,0.9166666666666666,0.16666666666666666,False,10.0,11,1.0,1.0,ali
28516,Come on. We can do it together.,post,Come only can do it together,On we can do it together,come only can do it together,on we can do it together,7.0,0.25,0.75,0.3333333333333333,False,10.0,11,1.0,1.0,ali
28516,Come on. We can do it together.,post,come on we can do it together,On we can do it together,come on we can do it together,on we can do it together,5.0,0.1724137931034483,0.8275862068965517,0.14285714285714285,False,14.0,11,-3.0,3.0,salman
30490,It's locked. I can open it.,pre,It's looked I can open it,It's locked i can open it,its looked i can open it,its locked i can open it,1.0,0.041666666666666664,0.9583333333333334,0.16666666666666666,False,11.0,11,0.0,0.0,ali
30490,Come on. We can do it together.,post,Come on We can do it together,Come on we can do it it together,come on we can do it together,come on we can do it it together,3.0,0.09375,0.90625,0.14285714285714285,False,14.0,14,0.0,0.0,ali
30490,It's locked. I can open it.,post,Its looked i can open it,It's locked i can open it,its looked i can open it,its locked i can open it,1.0,0.041666666666666664,0.9583333333333334,0.16666666666666666,False,10.0,11,1.0,1.0,semal
31205,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,11,-1.0,1.0,ali
31205,Come on. We can do it together.,post,come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,10,-4.0,4.0,salman
30481,Come on. We can do it together.,pre,Come on Win can do it together,Come on we can do it together,come on win can do it together,come on we can do it together,2.0,0.06666666666666667,0.9333333333333333,0.14285714285714285,False,12.0,8,-4.0,4.0,ali
30481,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,10.0,9,-1.0,1.0,ali
30481,This is Zara. She loves to draw. This is Faiz. He loves to build things.,pre,This is Zara She loves to draaaai draaa This is Faiz He loves to biuld things,This is zara she loves to draw draw this is faiz he loves to build things,this is zara she loves to draaaai draaa this is faiz he loves to biuld things,this is zara she loves to draw draw this is faiz he loves to build things,8.0,0.1038961038961039,0.8961038961038961,0.1875,False,28.0,15,-13.0,13.0,anum
30481,Come on. We can do it together.,post,Come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,10,-4.0,4.0,semal
28451,Come on. We can do it together.,pre,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,11,-3.0,3.0,ali
28451,It's locked. I can open it.,pre,It is lock I can open it,It it's locked i can open it,it is lock i can open it,it its locked i can open it,3.0,0.1111111111111111,0.8888888888888888,0.2857142857142857,False,11.0,10,-1.0,1.0,salman
28451,This is Zara. She loves to draw. This is Faiz. He loves to build things.,pre,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,0.0,0.0,1.0,0.0,True,30.0,20,-10.0,10.0,anum
28451,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,12,0.0,0.0,ali
28457,Come on. We can do it together.,pre,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,14,0.0,0.0,ali
28457,It's locked. I can open it.,pre,It's lock I can open it,It's locked i can open it,its lock i can open it,its locked i can open it,2.0,0.08333333333333333,0.9166666666666666,0.16666666666666666,False,10.0,11,1.0,1.0,ali
28457,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,11,-1.0,1.0,salman
28457,Come on. We can do it together.,post,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,0.0,14,14.0,14.0,anum
28457,It's locked. I can open it.,post,Its locked i can open it,It's locked i can open,its locked i can open it,its locked i can open,3.0,0.125,0.875,0.16666666666666666,False,0.0,9,9.0,9.0,semal
28423,Come on. We can do it together.,pre,Come on we can do it to gather,Come on we can do it together,come on we can do it to gather,come on we can do it together,2.0,0.06666666666666667,0.9333333333333333,0.25,False,13.0,14,1.0,1.0,semal
28423,Come on. We can do it together.,pre,Come on We can do it  together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,14,0.0,0.0,anum
28423,It's locked. I can open it.,pre,Its locked i can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,12,0.0,0.0,semal
28423,This is Zara. She loves to draw. This is Faiz. He loves to build things.,pre,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,0.0,0.0,1.0,0.0,True,30.0,20,-10.0,10.0,anum
28423,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,12,0.0,0.0,ali
30823,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,9,-3.0,3.0,ali
28391,Come on. We can do it together.,pre,Come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,14,0.0,0.0,semal
28391,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,12,0.0,0.0,ali
28391,It's locked. I can open it.,post,I can open it,I can open it,i can open it,i can open it,0.0,0.0,1.0,0.0,True,8.0,8,0.0,0.0,salman
28391,It's locked. I can open it.,post,I can open it mumma,I can open it,i can open it mumma,i can open it,6.0,0.3157894736842105,0.6842105263157895,0.2,False,8.0,8,0.0,0.0,semal
28385,It's locked. I can open it.,pre,Yes,,yes,,,,,,False,0.0,0,0.0,0.0,semal
28385,It's locked. I can open it.,post,It's lock I can open,It's locked i can open,its lock i can open,its locked i can open,2.0,0.09523809523809523,0.9047619047619048,0.2,False,8.0,8,0.0,0.0,ali
28456,Come on. We can do it together.,pre,Come on We can do it toogether,Come on we can do it together,come on we can do it toogether,come on we can do it together,1.0,0.03333333333333333,0.9666666666666667,0.14285714285714285,False,11.0,12,1.0,1.0,anum
28456,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,11,-1.0,1.0,ali
28350,It's locked. I can open it.,pre,is locked I can open it,It's locked i can open it,is locked i can open it,its locked i can open it,1.0,0.041666666666666664,0.9583333333333334,0.16666666666666666,False,11.0,10,-1.0,1.0,salman
28350,It's locked. I can open it.,pre,Is lockdd I can open it,It's locked i can open it,is lockdd i can open it,its locked i can open it,2.0,0.08333333333333333,0.9166666666666666,0.3333333333333333,False,11.0,10,-1.0,1.0,anum
28350,Come on. We can do it together.,post,Come on we can do it gether,Come on we can do it together,come on we can do it gether,come on we can do it together,2.0,0.06896551724137931,0.9310344827586207,0.14285714285714285,False,13.0,11,-2.0,2.0,salman
28350,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,9.0,11,2.0,2.0,ali
30496,Come on. We can do it together.,pre,come on we can do it together,Come on come on we we can do it together,come on we can do it together,come on come on we we can do it together,11.0,0.275,0.725,0.42857142857142855,False,14.0,12,-2.0,2.0,salman
30496,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,11,-1.0,1.0,salman
30496,It's locked. I can open it.,post,Its logged i can awpen it,It's locked i can open it,its logged i can awpen it,its locked i can open it,4.0,0.16,0.84,0.3333333333333333,False,0.0,11,11.0,11.0,semal
30496,This is Zara. She loves to draw. This is Faiz. He loves to build things.,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,0.0,0.0,1.0,0.0,True,0.0,21,21.0,21.0,anum
31207,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,6,-6.0,6.0,salman
31207,Come on. We can do it together.,pre,Come aan We can do it toogether,Come on we can do it together,come aan we can do it toogether,come on we can do it together,3.0,0.0967741935483871,0.9032258064516129,0.2857142857142857,False,12.0,9,-3.0,3.0,anum
31207,Come on. We can do it together.,post,Come on We can do it to,Come on we can do it,come on we can do it to,come on we can do it,3.0,0.13043478260869565,0.8695652173913043,0.14285714285714285,False,12.0,9,-3.0,3.0,ali
28514,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,12,0.0,0.0,salman
28514,This is Zara. She loves to draw. This is Faiz. He loves to build things.,post,This is Zara She looves to draw This is Faiz He looves to build things,This is zara she loves to draw this is faiz he loves to build things,this is zara she looves to draw this is faiz he looves to build things,this is zara she loves to draw this is faiz he loves to build things,2.0,0.02857142857142857,0.9714285714285714,0.13333333333333333,False,28.0,20,-8.0,8.0,anum
28381,Come on. We can do it together.,pre,come on come on we can do it gether,Come on come on we can do it together together,come on come on we can do it gether,come on come on we can do it together together,11.0,0.2391304347826087,0.7608695652173914,0.2222222222222222,False,13.0,12,-1.0,1.0,salman
28381,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,12,0.0,0.0,salman
31284,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,10,-2.0,2.0,salman
31284,Come on. We can do it together.,post,annnn onnnnn We can do it together together,On on we can do it together,annnn onnnnn we can do it together together,on on we can do it together,17.0,0.3953488372093023,0.6046511627906976,0.375,False,9.0,11,2.0,2.0,anum
31284,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,10,-2.0,2.0,salman
28355,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,10,-2.0,2.0,salman
30630,Come on. We can do it together.,pre,Come on We can do it toogether,Come on we can do it together,come on we can do it toogether,come on we can do it together,1.0,0.03333333333333333,0.9666666666666667,0.14285714285714285,False,13.0,13,0.0,0.0,anum
30630,It's locked. I can open it.,pre,It's lock I can aupen it,It's locked i can open it,its lock i can aupen it,its locked i can open it,4.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,False,10.0,11,1.0,1.0,anum
30630,Come on. We can do it together.,post,Come on we can do it to gather,Come on we can do it together,come on we can do it to gather,come on we can do it together,2.0,0.06666666666666667,0.9333333333333333,0.25,False,13.0,9,-4.0,4.0,semal
30630,It's locked. I can open it.,post,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,7,-5.0,5.0,salman
30467,It's locked. I can open it.,pre,It's locked I can open it,It's locked i can open it,its locked i can open it,its locked i can open it,0.0,0.0,1.0,0.0,True,12.0,10,-2.0,2.0,salman
30467,This is Zara. She loves to draw. This is Faiz. He loves to build things.,pre,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is is he loves to build things,this is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is is he loves to build things,3.0,0.04411764705882353,0.9558823529411765,0.06666666666666667,False,30.0,16,-14.0,14.0,anum
28392,Come on. We can do it together.,pre,Come on you can do it,Come on do can do it,come on you can do it,come on do can do it,2.0,0.09523809523809523,0.9047619047619048,0.16666666666666666,False,10.0,10,0.0,0.0,semal
28392,It's locked. I can open it.,pre,Come on you can do it together,Can it,come on you can do it together,can it,24.0,0.8,0.19999999999999996,0.7142857142857143,False,0.0,3,3.0,3.0,semal
28392,Come on. We can do it together.,post,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,13.0,14,1.0,1.0,ali
28512,Come on. We can do it together.,pre,Come on We can do it togayher,Come on we can do it together,come on we can do it togayher,come on we can do it together,2.0,0.06896551724137931,0.9310344827586207,0.14285714285714285,False,13.0,13,0.0,0.0,anum
28512,It's locked. I can open it.,pre,Lockeed I can aupen (it it it) it,Locked it i can open it,lockeed i can aupen it it it it,locked it i can open it,15.0,0.4838709677419355,0.5161290322580645,0.75,False,6.0,9,3.0,3.0,anum
28512,Come on. We can do it together.,post,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,14,0.0,0.0,ali
31204,Come on. We can do it together.,pre,come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,11,-3.0,3.0,salman
31204,Come on. We can do it together.,post,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,12.0,13,1.0,1.0,ali
28428,Come on. We can do it together.,pre,,,,,,,,,False,0.0,0,0.0,0.0,salman
28428,It's locked. I can open it.,pre,Its locked i can open it,I can open it,its locked i can open it,i can open it,11.0,0.4583333333333333,0.5416666666666667,0.3333333333333333,False,12.0,8,-4.0,4.0,semal
28428,Come on. We can do it together.,post,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,12,-2.0,2.0,ali
28428,It's locked. I can open it.,post,Its locked i can awpen it,It's locked i can open it,its locked i can awpen it,its locked i can open it,2.0,0.08,0.92,0.16666666666666666,False,11.0,11,0.0,0.0,semal
28473,Come on. We can do it together.,pre,come on we can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,11,-3.0,3.0,salman
28473,This is Zara. She loves to draw. This is Faiz. He loves to build things.,pre,This is Zaarra She love to draw This is Faaiz He love to build things,This is zara she loves to draw this is faiz he loves to build things,this is zaarra she love to draw this is faaiz he love to build things,this is zara she loves to draw this is faiz he loves to build things,5.0,0.07246376811594203,0.927536231884058,0.26666666666666666,False,26.0,19,-7.0,7.0,anum
28473,Come on. We can do it together.,post,Come on on We can do it together,Come on on we can do it together,come on on we can do it together,come on on we can do it together,0.0,0.0,1.0,0.0,True,14.0,13,-1.0,1.0,ali
28473,It's locked. I can open it.,post,It's locked I can aupen it,Locked i can open it,its locked i can aupen it,locked i can open it,6.0,0.24,0.76,0.3333333333333333,False,11.0,9,-2.0,2.0,anum
30586,Come on. We can do it together.,post,,On come on we can do it together we can do it do it together together,,on come on we can do it together we can do it do it together together,,,,,False,0.0,14,14.0,14.0,ali
30586,Come on. We can do it together.,post,Come on Come on We can do it together We can Do it Do it Together Together,On come on we can do it together we can do it do it together together,come on come on we can do it together we can do it do it together together,on come on we can do it together we can do it do it together together,5.0,0.06756756756756757,0.9324324324324325,0.058823529411764705,False,0.0,14,14.0,14.0,anum
30586,It's locked. I can open it.,post,Its locked its locked i can open it i can open it,It's locked it's locked i can open it i can open it,its locked its locked i can open it i can open it,its locked its locked i can open it i can open it,0.0,0.0,1.0,0.0,True,0.0,12,12.0,12.0,semal
28444,Come on. We can do it together.,pre,Come on on we can do it tagether,Come on on we can do do it together,come on on we can do it tagether,come on on we can do do it together,4.0,0.11428571428571428,0.8857142857142857,0.25,False,13.0,11,-2.0,2.0,salman
28441,Come on. We can do it together.,pre,Come on we can two each together,Come on we can do it together,come on we can two each together,come on we can do it together,6.0,0.1875,0.8125,0.2857142857142857,False,10.0,7,-3.0,3.0,salman
28441,Come on. We can do it together.,post,Come on We can do it together,Come on we can do it together,come on we can do it together,come on we can do it together,0.0,0.0,1.0,0.0,True,14.0,13,-1.0,1.0,anum
28510,Come on. We can do it together.,pre,Come aan We can do it do it toogether,Come on we can do it do it together,come aan we can do it do it toogether,come on we can do it do it together,3.0,0.08108108108108109,0.9189189189189189,0.2222222222222222,False,12.0,10,-2.0,2.0,anum
28510,It's locked. I can open it.,pre,It lock haena locked i can open it,It's locked locked i can open it,it lock haena locked i can open it,its locked locked i can open it,6.0,0.17647058823529413,0.8235294117647058,0.375,False,10.0,9,-1.0,1.0,semal
31184,Come on. We can do it together.,post,Come on we can do it to gather,Come on we can do it together,come on we can do it to gather,come on we can do it together,2.0,0.06666666666666667,0.9333333333333333,0.25,False,13.0,12,-1.0,1.0,semal
31184,Come on. We can do it together.,pre,Com on Left lets do it toogether,Come on do it together,com on left lets do it toogether,come on do it together,12.0,0.375,0.625,0.5714285714285714,False,8.0,9,1.0,1.0,anum
28347,Come on. We can do it together.,post,Come own we can do it together,Come on we can do it together,come own we can do it together,come on we can do it together,1.0,0.03333333333333333,0.9666666666666667,0.14285714285714285,False,13.0,14,1.0,1.0,semal
28347,This is Zara. She loves to draw. This is Faiz. He loves to build things.,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,this is zara she loves to draw this is faiz he loves to build things,0.0,0.0,1.0,0.0,True,30.0,22,-8.0,8.0,anum
28395,It's locked. I can open it.,pre,,,,,,,,,False,0.0,0,0.0,0.0,anum
